213.7 0 0.0 1 39.7 0 0 10.1 0.0 0.000 0 0.33 0
214.7 0 0.0 1 39.8 0 0 10.1 0.0 0.000 0 0.33 0
215.7 0 0.0 1 39.9 0 0 10.1 0.0 0.000 0 0.33 0
216.7 0 0.0 1 40.0 0 0 10.1 0.0 0.000 0 0.33 0
217.7 0 0.0 1 40.0 0 0 10.1 0.0 0.000 0 0.33 0
218.7 0 0.0 1 40.1 0 0 10.1 0.0 0.000 0 0.33 0
219.7 0 0.0 1 40.2 0 0 10.1 0.0 0.000 0 0.34 0
220.7 0 0.0 1 40.3 0 0 10.1 0.0 0.000 0 0.34 0
221.7 0 0.0 1 40.4 0 0 10.1 0.0 0.000 0 0.34 0
222.7 0 0.0 1 40.5 0 0 10.1 0.0 0.000 0 0.34 0
223.7 0 0.0 1 40.6 0 0 10.1 0.0 0.000 0 0.34 0
224.7 0 0.0 1 40.7 0 0 10.1 0.0 0.000 0 0.34 0
225.7 0 0.0 1 40.8 0 0 10.1 0.0 0.000 0 0.34 0
226.7 0 0.0 1 40.9 0 0 10.1 0.0 0.000 0 0.35 0
227.7 0 0.0 1 41.0 0 0 10.1 0.0 0.000 0 0.35 0
228.7 0 0.0 1 41.1 0 0 10.1 0.0 0.000 0 0.35 0
229.7 0 0.0 1 41.2 0 0 10.1 0.0 0.000 0 0.35 0
230.7 0 0.0 1 41.3 0 0 10.1 0.0 0.000 0 0.35 0
231.7 0 0.0 1 41.3 0 0 10.1 0.0 0.000 0 0.35 0
232.7 0 0.0 1 41.4 0 0 10.1 0.0 0.000 0 0.35 0
233.7 0 0.0 1 41.5 0 0 10.1 0.0 0.000 0 0.36 0
234.7 0 0.0 1 41.6 0 0 10.1 0.0 0.000 0 0.36 0
235.7 0 0.0 1 41.7 0 0 10.1 0.0 0.000 0 0.36 0
236.7 0 0.0 1 41.8 0 0 10.1 0.0 0.000 0 0.36 0
237.7 0 0.0 1 41.9 0 0 10.1 0.0 0.000 0 0.36 0
238.7 0 0.0 1 42.0 0 0 10.1 0.0 0.000 0 0.36 0
239.7 0 0.0 1 42.1 0 0 10.1 0.0 0.000 0 0.36 0
240.7 0 0.0 1 42.2 0 0 10.1 0.0 0.000 0 0.36 0
241.7 0 0.0 1 42.3 0 0 10.1 0.0 0.000 0 0.37 0
242.7 0 0.0 1 42.3 0 0 10.1 0.0 0.000 0 0.37 0
243.7 0 0.0 1 42.4 0 0 10.1 0.0 0.000 0 0.37 0
244.7 0 0.0 1 42.5 0 0 10.1 0.0 0.000 0 0.37 0
245.7 0 0.0 1 42.6 0 0 10.1 0.0 0.000 0 0.37 0
246.7 0 0.0 1 42.7 0 0 10.1 0.0 0.000 0 0.37 0
247.7 0 0.0 1 42.8 0 0 10.1 0.0 0.000 0 0.37 0
248.7 0 0.0 1 42.9 0 0 10.1 0.0 0.000 0 0.38 0
249.7 0 0.0 1 43.0 0 0 10.1 0.0 0.000 0 0.38 0
250.7 0 0.0 1 43.1 0 0 10.1 0.0 0.000 0 0.38 0
251.7 0 0.0 1 43.2 0 0 10.1 0.0 0.000 0 0.38 0
252.7 0 0.0 1 43.2 0 0 10.1 0.0 0.000 0 0.38 0
253.7 0 0.0 1 43.3 0 0 10.1 0.0 0.000 0 0.38 0
254.7 0 0.0 1 43.4 0 0 10.1 0.0 0.000 0 0.38 0
255.7 0 0.0 1 43.5 0 0 10.1 0.0 0.000 0 0.39 0
256.7 0 0.0 1 43.6 0 0 10.1 0.0 0.000 0 0.39 0
257.7 0 0.0 1 43.7 0 0 10.1 0.0 0.000 0 0.39 0
258.7 0 0.0 1 43.8 0 0 10.1 0.0 0.000 0 0.39 0
259.7 0 0.0 1 43.9 0 0 10.1 0.0 0.000 0 0.39 0
260.7 0 0.0 1 44.0 0 0 10.1 0.0 0.000 0 0.39 0
261.7 0 0.0 1 44.0 0 0 10.1 0.0 0.000 0 0.39 0
262.7 0 0.0 1 44.1 0 0 10.1 0.0 0.000 0 0.39 0
263.7 0 0.0 1 44.2 0 0 10.1 0.0 0.000 0 0.40 0
264.7 0 0.0 1 44.3 0 0 10.1 0.0 0.000 0 0.40 0
265.7 0 0.0 1 44.4 0 0 10.1 0.0 0.000 0 0.40 0
266.7 0 0.0 1 44.5 0 0 10.1 0.0 0.000 0 0.40 0
267.7 0 0.0 1 44.6 0 0 10.1 0.0 0.000 0 0.40 0
268.7 0 0.0 1 44.7 0 0 10.1 0.0 0.000 0 0.40 0
269.7 0 0.0 1 44.8 0 0 10.1 0.0 0.000 0 0.40 0
270.7 0 0.0 1 44.8 0 0 10.1 0.0 0.000 0 0.41 0
271.7 0 0.0 1 44.9 0 0 10.1 0.0 0.000 0 0.41 0
272.7 0 0.0 1 45.0 0 0 10.1 0.0 0.000 0 0.41 0
273.7 0 0.0 1 45.1 0 0 10.1 0.0 0.000 0 0.41 0
274.7 0 0.0 1 45.2 0 0 10.1 0.0 0.000 0 0.41 0
275.7 0 0.0 1 45.3 0 0 10.1 0.0 0.000 0 0.41 0
276.7 0 0.0 1 45.4 0 0 10.1 0.0 0.000 0 0.41 0
277.7 0 0.0 1 45.4 0 0 10.1 0.0 0.000 0 0.41 0
278.7 0 0.0 1 45.5 0 0 10.1 0.0 0.000 0 0.42 0
279.7 0 0.0 1 45.6 0 0 10.1 0.0 0.000 0 0.42 0
280.7 0 0.0 1 45.7 0 0 10.1 0.0 0.000 0 0.42 0
281.7 0 0.0 1 45.8 0 0 10.1 0.0 0.000 0 0.42 0
282.7 0 0.0 1 45.9 0 0 10.1 0.0 0.000 0 0.42 0
283.7 0 0.0 1 46.0 0 0 10.1 0.0 0.000 0 0.42 0
284.7 0 0.0 1 46.1 0 0 10.1 0.0 0.000 0 0.42 0
285.7 0 0.0 1 46.1 0 0 10.1 0.0 0.000 0 0.42 0
286.7 0 0.0 1 46.2 0 0 10.1 0.0 0.000 0 0.43 0
287.7 0 0.0 1 46.3 0 0 10.1 0.0 0.000 0 0.43 0
288.7 0 0.0 1 46.4 0 0 10.1 0.0 0.000 0 0.43 0
289.7 0 0.0 1 46.5 0 0 10.1 0.0 0.000 0 0.43 0
290.7 0 0.0 1 46.6 0 0 10.1 0.0 0.000 0 0.43 0
291.7 0 0.0 1 46.7 0 0 10.1 0.0 0.000 0 0.43 0
292.7 0 0.0 1 46.7 0 0 10.1 0.0 0.000 0 0.43 0
293.7 0 0.0 1 46.8 0 0 10.1 0.0 0.000 0 0.44 0
294.7 0 0.0 1 46.9 0 0 10.1 0.0 0.000 0 0.44 0
295.7 0 0.0 1 47.0 0 0 10.1 0.0 0.000 0 0.44 0
296.7 0 0.0 1 47.1 0 0 10.1 0.0 0.000 0 0.44 0
297.7 0 0.0 1 47.2 0 0 10.1 0.0 0.000 0 0.44 0
298.7 0 0.0 1 47.3 0 0 10.1 0.0 0.000 0 0.44 0
299.7 0 0.0 1 47.3 0 0 10.1 0.0 0.000 0 0.44 0
300.7 0 0.0 1 47.4 0 0 10.1 0.0 0.000 0 0.44 0
301.7 0 0.0 1 47.5 0 0 10.1 0.0 0.000 0 0.45 0
302.7 0 0.0 1 47.6 0 0 10.1 0.0 0.000 0 0.45 0
303.7 0 0.0 1 47.7 0 0 10.1 0.0 0.000 0 0.45 0
304.7 0 0.0 1 47.8 0 0 10.1 0.0 0.000 0 0.45 0
305.7 0 0.0 1 47.8 0 0 10.1 0.0 0.000 0 0.45 0
306.7 0 0.0 1 47.9 0 0 10.1 0.0 0.000 0 0.45 0
307.7 0 0.0 1 48.0 0 0 10.1 0.0 0.000 0 0.45 0
308.7 0 0.0 1 48.1 0 0 10.1 0.0 0.000 0 0.45 0
309.7 0 0.0 1 48.2 0 0 10.1 0.0 0.000 0 0.46 0
310.7 0 0.0 1 48.3 0 0 10.1 0.0 0.000 0 0.46 0
311.7 0 0.0 1 48.3 0 0 10.1 0.0 0.000 0 0.46 0
312.7 0 0.0 1 48.4 0 0 10.1 0.0 0.000 0 0.46 0
313.7 0 0.0 1 48.5 0 0 10.1 0.0 0.000 0 0.46 0
314.7 0 0.0 1 48.6 0 0 10.1 0.0 0.000 0 0.46 0
315.7 0 0.0 1 48.7 0 0 10.1 0.0 0.000 0 0.46 0
316.7 0 0.0 1 48.8 0 0 10.1 0.0 0.000 0 0.46 0
317.7 0 0.0 1 48.8 0 0 10.1 0.0 0.000 0 0.47 0
318.7 0 0.0 1 48.9 0 0 10.1 0.0 0.000 0 0.47 0
319.7 0 0.0 1 49.0 0 0 10.1 0.0 0.000 0 0.47 0
320.7 0 0.0 1 49.1 0 0 10.1 0.0 0.000 0 0.47 0
321.7 0 0.0 1 49.2 0 0 10.1 0.0 0.000 0 0.47 0
322.7 0 0.0 1 49.3 0 0 10.1 0.0 0.000 0 0.47 0
323.7 0 0.0 1 49.3 0 0 10.1 0.0 0.000 0 0.47 0
324.7 0 0.0 1 49.4 0 0 10.1 0.0 0.000 0 0.47 0
325.7 0 0.0 1 49.5 0 0 10.1 0.0 0.000 0 0.48 0
326.7 0 0.0 1 49.6 0 0 10.1 0.0 0.000 0 0.48 0
327.7 0 0.0 1 49.7 0 0 10.1 0.0 0.000 0 0.48 0
328.7 0 0.0 1 49.8 0 0 10.1 0.0 0.000 0 0.48 0
329.7 0 0.0 1 49.8 0 0 10.1 0.0 0.000 0 0.48 0
330.7 0 0.0 1 49.9 0 0 10.1 0.0 0.000 0 0.48 0
331.7 0 0.0 1 50.0 0 0 10.1 0.0 0.000 0 0.48 0
332.7 0 0.0 1 50.1 0 0 10.1 0.0 0.000 0 0.48 0
333.7 0 0.0 1 50.2 0 0 10.1 0.0 0.000 0 0.49 0
334.7 0 0.0 1 50.2 0 0 10.1 0.0 0.000 0 0.49 0
335.7 0 0.0 1 50.3 0 0 10.1 0.0 0.000 0 0.49 0
336.7 0 0.0 1 50.4 0 0 10.1 0.0 0.000 0 0.49 0
337.7 0 0.0 1 50.5 0 0 10.1 0.0 0.000 0 0.49 0
338.7 0 0.0 1 50.6 0 0 10.1 0.0 0.000 0 0.49 0
339.7 0 0.0 1 50.6 0 0 10.1 0.0 0.000 0 0.49 0
340.7 0 0.0 1 50.7 0 0 10.1 0.0 0.000 0 0.49 0
341.7 0 0.0 1 50.8 0 0 10.1 0.0 0.000 0 0.50 0
342.7 0 0.0 1 50.9 0 0 10.1 0.0 0.000 0 0.50 0
343.7 0 0.0 1 51.0 0 0 10.1 0.0 0.000 0 0.50 0
344.7 0 0.0 1 51.0 0 0 10.1 0.0 0.000 0 0.50 0
345.7 0 0.0 1 51.1 0 0 10.1 0.0 0.000 0 0.50 0
346.7 0 0.0 1 51.2 0 0 10.1 0.0 0.000 0 0.50 0
347.7 0 0.0 1 51.3 0 0 10.1 0.0 0.000 0 0.50 0
348.7 0 0.0 1 51.4 0 0 10.1 0.0 0.000 0 0.50 0
349.7 0 0.0 1 51.4 0 0 10.1 0.0 0.000 0 0.50 0
350.7 0 0.0 1 51.5 0 0 10.1 0.0 0.000 0 0.51 0
351.7 0 0.0 1 51.6 0 0 10.1 0.0 0.000 0 0.51 0
352.7 0 0.0 1 51.7 0 0 10.1 0.0 0.000 0 0.51 0
